DaysUntilExpiration,PercFromStrike,VIX,OptionsPricePercent
42.0,-0.1268610507671202,19.651762012311522,0.0
65.0,0.007649552925974801,74.24049994326626,0.23706099656292534
14.0,-0.07651001642551702,73.13304624576855,0.05658466793482683
81.0,-0.1661731029861867,77.09949158115381,0.15407898957439664
45.0,-0.14957156359555276,22.60861900705865,0.0021008280184230035
85.0,-0.1258552316530777,11.322778436835298,0.00881227909664901
13.0,-0.09921170634308007,61.99474348709191,0.046294365145111364
45.0,-0.0518400245601994,28.95156704666167,0.05735721762299772
63.0,0.04104124503925896,54.009898768727716,0.18313768632351962
45.0,-0.13451783905689885,47.36386517467866,0.054771969227790415
40.0,-0.11789910857310576,50.482544562487824,0.08956447677214194
15.0,-0.19401199987591927,44.72396756053544,0.0
34.0,-0.1068620112378301,10.719993380151339,0.0
21.0,-0.03123063344132687,28.707523597010578,0.044461835735922085
27.0,0.04076530281262494,74.54720622059347,0.17936812037183372
62.0,-0.014952617786639283,39.59291628116634,0.1333016984693726
57.0,-0.17050087183430482,32.17824972935857,0.02328730700331886
55.0,0.022509650566908262,11.669490073881699,0.08829352787324922
32.0,0.009669782220140671,35.98370024925985,0.09565506084537519
87.0,-0.15274438901068962,25.556079038979647,0.07116979891492552
7.0,0.033585719121178914,46.457528088126494,0.07517217589510988
31.0,-0.0214752388811901,58.47365448587668,0.10487314724966088
10.0,-0.004295665229266915,14.293108147639725,0.044984822766083385
30.0,-0.08521508395809721,59.833770261751035,0.10034489565922299
87.0,-0.14982907722583275,11.581673015962194,0.007707182146317294
33.0,-0.000223696365307946,57.85888703974927,0.12195070275161662
82.0,-0.0806393138063386,20.82320604806335,0.06101486079255167
45.0,0.04185758652167587,34.371745724051635,0.12771066622318175
63.0,-0.16166637023041,18.602643937874507,0.0
41.0,-0.11114912151845074,48.80693233847533,0.059388794372600015
24.0,-0.01611323779966914,65.41972367073193,0.10993187294234344
69.0,-0.05692959587367871,49.22543107922492,0.13261667648096803
88.0,-0.09168123156470928,73.22450391751764,0.18405580878984895
23.0,-0.02459736570669313,12.240965887339717,0.024621587360045483
70.0,-0.016662234528122044,35.007875218258846,0.1368161944689167
23.0,-0.055675246709998016,36.58113506837773,0.07273209174270259
65.0,-0.12022415039524526,32.340709968164276,0.05198789720152191
71.0,-0.04531013650948246,39.4682290260925,0.12864684400107582
40.0,-0.06368937486955198,50.01028704307926,0.10098490411888654
67.0,-0.0005859996996246952,23.576260570589046,0.10589166670286114
24.0,-0.03663553867646399,24.038107919379662,0.03268267624440663
7.0,-0.07580706312947108,19.922436500225515,0.0
8.0,-0.19532382369468423,30.81830935438979,0.0
40.0,-0.15826492028290062,55.15551619778895,0.05518579279394531
82.0,-0.11585142693681863,46.02422438860099,0.12341648233859333
11.0,-0.049655343599991825,30.104481315066174,0.02976175732786307
41.0,-0.001910312013330584,77.19019903357156,0.20694393093496005
64.0,0.039988529481789825,54.351680583082654,0.15906013822565218
18.0,-0.05004865146149348,28.871310055813257,0.03641938728630499
65.0,-0.017789001154671996,13.21956619266,0.06705920156049736
27.0,-0.044639698759165874,26.471307196476506,0.04068258447068529
73.0,-0.09243056931997529,44.161501477715554,0.07878409798892017
52.0,-0.0475808283305289,24.43108807172583,0.0725936745320974
49.0,-0.09983175640628347,32.64329319905407,0.06302544326548538
16.0,-0.08659015304246084,79.1813192654583,0.10375704726341288
42.0,0.0277509720643552,75.49655769976799,0.18022338293651397
77.0,-0.05903508449293843,45.678816849835684,0.12357898094937325
1.0,-0.1748972640218465,68.65221617601875,0.0
69.0,-0.06905858136830365,29.621664609525165,0.07432488963255099
44.0,0.03831505372458785,62.20815078681732,0.1670397021059917
65.0,-0.1749892829352007,72.68814851397411,0.11400528599101206
60.0,0.042796827030450124,68.31852515976082,0.2042047174770417
39.0,0.04691008759953533,54.300385201114125,0.12489753948766116
28.0,-0.0598217084339652,67.95480567792728,0.11090841943127866
57.0,-0.11689031763469504,10.492272306680757,0.03007270267043825
12.0,-0.1978413315405268,36.985324777590506,0.0
53.0,-0.1961237476282177,63.81079229587311,0.05985560609206188
8.0,-0.10297614963468124,38.471568707636365,0.0402732217362756
59.0,-0.00423205151614911,23.0812804558102,0.11647580599648279
57.0,0.03559338063301529,64.19068463247723,0.20058103453772091
7.0,-0.16130542371984508,52.73140236844836,0.0
68.0,-0.07806184865355584,46.68739367532677,0.1345921908412848
37.0,-0.07456859132919746,33.719681605026295,0.06989216314219282
71.0,-0.10492415615107539,16.821101362017266,0.017086424732359818
3.0,-0.06501098342913059,70.45598406846827,0.04037776037133442
16.0,0.031255557951974655,24.042609109688883,0.0729355235717101
44.0,-0.09036771237067046,54.40825181369012,0.10087859765477028
17.0,-0.16555506797715663,30.560787573791323,0.0
30.0,-0.033637608135831665,26.095458292239226,0.08244430144459054
60.0,-0.1921563688666496,41.27861608084674,0.02522225741408512
13.0,0.035028816122913725,61.261065181764614,0.09433380017050053
61.0,0.03497191402258096,26.140804406957788,0.09452719285318542
9.0,-0.17696434910426737,16.490261023921747,0.0
15.0,-0.06227828853990461,43.9537379810869,0.0742475229618143
53.0,-0.0006524078968630498,48.36565483102484,0.17274930559016355
72.0,-0.08385538006349533,55.96529552882384,0.16575103581050835
15.0,-0.08030709136226932,41.56440044438777,0.037916345058296795
27.0,0.0425500008764077,37.110356628547535,0.07324105130947092
84.0,-0.14237297675505625,20.685711297129068,0.032640782768582996
90.0,-0.06842245277559586,31.01571123519584,0.11323738416338859
52.0,-0.17125795963311258,27.389796911228174,0.0018112903681922839
40.0,-0.1243899624302901,19.27322741372034,0.013313441635242333
31.0,0.012726106872310156,76.83729712092875,0.19236007015535886
55.0,-0.020887835630615137,22.839439335239298,0.07899600381089414
53.0,-0.0469990532760832,50.046236928315906,0.13459297349325294
26.0,-0.1715278587629849,38.20316644162256,0.0
2.0,0.012674637384254589,48.35835627789592,0.047079124866830024
13.0,-0.12547267569559375,50.942037152315166,0.009982873314539552
87.0,-0.06625428901229555,46.41249611644145,0.15114913533683164
38.0,-0.14163132539246487,33.087503126711184,0.006715679523631274
43.0,-0.06981585785769365,33.84761752549704,0.059645386047414775
42.0,-0.059465116290233405,21.933047531491614,0.01273703312160717
71.0,-0.1148828895609238,38.92440802710843,0.08397224811613094
5.0,-0.0735195882601023,35.3426693509259,0.0
7.0,-0.09848690603799926,79.47126826615977,0.03996144943473517
25.0,-0.025626147453436887,16.535720700275178,0.04583952639315304
44.0,-0.06402716670963429,50.440675199173015,0.11835971801908043
61.0,0.019519025077307017,79.26806862269333,0.25594109191640474
44.0,-0.1875895106199015,74.94489370405147,0.0761068882010281
40.0,-0.19334033533324557,58.55274498151634,0.053535915414959195
85.0,-0.152862661826112,37.78544571181961,0.05525912057856659
14.0,-0.17035585601807957,60.89769853735124,0.0
52.0,-0.06852605680092783,75.54929311267908,0.1714651976059714
49.0,-0.14996648710350383,47.95665150618933,0.07082554950172594
43.0,-0.19598784383489565,34.01823717459288,0.0
73.0,-0.12934448614297725,10.924930206942188,0.0
24.0,-0.07269924056484087,45.43368782788063,0.06134877952131818
86.0,-0.021436212986844505,16.513941565999964,0.04432587950644012
30.0,-0.0904012982787678,32.30155412150691,0.05287274413936422
49.0,0.040678582094228005,53.58282668708634,0.16550396763248498
47.0,-0.15013683443240658,29.4435676257932,0.013995184176682867
77.0,-0.07148450391440128,25.67058229471342,0.09006418326573742
39.0,-0.1367040676862418,51.21409975597199,0.030445518223960365
25.0,0.0016669771711257386,15.124107867504325,0.06833103888588779
1.0,-0.1530603847319684,74.99071311359245,0.0
33.0,0.040400271881535554,78.83115262657134,0.1438937366689324
75.0,-0.020848376094432047,79.24176937865522,0.247920482547515
0.0,-0.06078372971411125,10.468721005142577,0.0
81.0,-0.06691298233307269,10.16337677111347,0.012620674492969105
49.0,-0.10938244102548236,17.222311466379757,0.01094878377090433
12.0,-0.19474348495849889,74.20620346289722,0.0061102178310667625
27.0,0.028780941479992744,70.8578455265039,0.11097070183669792
50.0,-0.0012656659561146866,11.24275299298867,0.07917210113941858
28.0,-0.1662854794003965,15.012614031671804,0.0
9.0,-0.1694800984518111,31.242891166335376,0.0
60.0,-0.12297483203784612,29.551321648418096,0.021750655940778595
61.0,-0.009215148975221632,10.105824411852856,0.08456695650475556
10.0,-0.07420874245330641,15.699118732855169,0.0
25.0,-0.036447529159151365,57.47109321841705,0.11962688485117597
22.0,-0.1984514300007503,51.37837044873962,0.0
60.0,0.03092613704408151,34.768250987357206,0.10881890625887664
66.0,-0.1585785467613889,27.145971794738163,0.0025083269415707744
66.0,-0.12027468116787202,43.21522116985168,0.11691690564812121
85.0,0.0367876412981632,54.69704543586241,0.1780407725268029
69.0,-0.01677661618994858,31.327624691380073,0.11459500288028106
29.0,-0.07223332363588048,19.307887949116996,0.012288281134003749
9.0,0.015729003575851164,74.21012787137325,0.06044116609512308
55.0,-0.18468442332105747,18.104363518895497,0.0
83.0,-0.1809267917640334,68.69993564851248,0.12708053710717765
88.0,-0.16120977029149017,49.3899441986278,0.11063254893828305
20.0,-0.13385724170756114,42.86453328655772,0.011203023621133387
21.0,-0.022742583012467288,27.896690994098524,0.06853723956616692
3.0,-0.06689559272097584,58.99766820992305,0.0
12.0,-0.09348885417129002,44.36010353433029,0.0160939625607728
50.0,-0.004352877266498856,17.204012831764835,0.09453741416718195
49.0,-0.12070985040956358,67.48294659841213,0.11230765077052635
33.0,-0.17863563527592385,57.953127675140756,0.03256409107439465
28.0,-0.1008084041707169,63.89339775063707,0.06537925833580262
75.0,-0.008397181610973442,25.96423663543131,0.11398352816006946
41.0,-0.08147857120711258,32.506381789242155,0.0402884584644049
73.0,0.044286983124258744,32.992662072520304,0.13252739426487498
87.0,0.014031825895906735,21.25919802673559,0.10273207944502206
28.0,-0.002261535387688557,71.75100633554264,0.16443367710264234
18.0,-0.006704850065413687,35.61544645404871,0.08776661941782395
86.0,-0.05471898262417149,31.528981499049326,0.09526883494441342
57.0,0.025287425527632107,43.26316594831681,0.1814202581436871
26.0,-0.05253197186244421,76.93450136262886,0.13165007806123788
56.0,-0.1068658733035526,35.59282417077698,0.07002642544038919
46.0,-0.1510246566518205,75.09871557098654,0.13682636095293504
82.0,0.0032737282504078646,75.2797381448121,0.26192409459869936
23.0,-0.10721567502674789,32.43955714978961,0.005544186106031317
90.0,-0.0022741914025048715,51.558684120241104,0.17553517112879538
85.0,0.045750705051821605,54.96599842264551,0.1495393287444034
16.0,-0.10032335037298093,30.00978756524661,0.03943836980606732
14.0,-0.11481468222996874,79.47846112997816,0.06270844787758675
48.0,-0.15747680354870763,51.7735726612611,0.06748666589762102
4.0,-0.08116209971555338,60.03227308525786,0.023226099029422603
27.0,-0.03649538447093312,58.35183345227876,0.10001227034629147
39.0,-0.12180331571729591,25.64394878628239,0.024351870868715472
88.0,-0.07858359775765911,51.557597787865994,0.13639567760531682
90.0,-0.06573180037461379,70.48225526838968,0.22415575764622497
13.0,-0.13119066464185747,63.362256242752714,0.03799013974689917
81.0,-0.1941221398398601,42.04434511180996,0.039846159777097684
8.0,-0.14609402061643947,48.00778995422852,0.027022005717922137
68.0,0.0007874090780966569,54.89501945941646,0.16405419041726077
76.0,-0.13048441421700682,36.00262772529224,0.08006583684976701
81.0,-0.19654451681669352,33.30435300432527,0.02696534844610482
20.0,-0.09376283582869993,41.48286030611591,0.05718404979829649
81.0,-0.029382189677839093,79.90399761084313,0.250107125300708
10.0,-0.011897640090346634,58.98807103575905,0.06263695062639603
47.0,-0.09652541499534334,19.332816034046555,0.04039580140306731
42.0,-0.05703540212831815,18.727458377129977,0.03393381145768376
28.0,-0.013622937118023343,19.55541980331921,0.07443000072491417
2.0,0.022310375587662135,71.70814064110272,0.02839758525958956
70.0,-0.04002519102685376,20.16128421806693,0.0696174908621314
30.0,-0.027284308045757405,41.57132978159847,0.07802470494199489
60.0,-0.1753312180428019,55.0396329092248,0.05451397224054242
37.0,-0.09488742807889239,66.7554349216107,0.09195900460191797
34.0,0.02223971246397935,32.5921627833993,0.1200176946299017
80.0,-0.15981998601377212,26.191693667190428,0.062208611190254254
8.0,-0.12251014471632268,17.23566289273472,0.0
67.0,-0.03050910889771627,15.60833269611393,0.092536827219578
67.0,0.02551849099561354,20.608667225687647,0.1101063174017142
34.0,-0.18523990834048504,57.96272159575921,0.03637413499892814
23.0,0.017622994103870304,14.86121287264377,0.035867639182194405
0.0,-0.14491932152927972,55.445695926812405,0.0
85.0,0.015213952725032037,70.10898366573284,0.21793510198524857
86.0,0.02230889123915822,46.258975711056586,0.18110091086578772
21.0,-0.006129393664858346,75.88035281869975,0.12294025925390742
2.0,0.030954137400552195,42.53327744056978,0.03288337354634288
11.0,0.04028952223143609,42.91413441280112,0.09116030850309656
6.0,0.03129652568700095,21.100486278124592,0.009047359199767069
75.0,-0.07171773242724608,54.38066796702341,0.13462864159958315
81.0,-0.08408080921062722,63.24763164259904,0.17311271732757022
13.0,-0.1736984350048678,24.09835649790493,0.0
67.0,-0.14597725775929993,52.932438891901214,0.10659506162342176
16.0,-0.0369086535509395,39.06536713524169,0.08561860058650915
33.0,-0.16816454433848657,78.74670236720527,0.0870898207450386
54.0,0.03559513238298237,15.220644656414265,0.08773806568148725
65.0,-0.14323850116369508,37.44064280786233,0.04755440011675431
79.0,-0.17801725257393133,38.90344301160832,0.00951897911418486
4.0,-0.14118867211401076,42.73826271491707,0.0
17.0,-0.1877721026207308,31.174532203407328,0.0
25.0,-0.15847759369989892,29.804508505636136,0.0
28.0,-0.05307898410666623,34.681921502612255,0.050043799665733156
90.0,-0.1277091403514566,21.2864918423029,0.06578894723307184
70.0,0.0002901063720365804,19.100317817361695,0.0783266206233341
29.0,-0.09881656621856474,72.46646730973575,0.08461511905020469
88.0,-0.02150884744794762,45.35853748401586,0.16580813441120215
45.0,-0.02292652806781481,64.71078088858798,0.1710508966396604
45.0,-0.16605543974787906,33.98216005208683,0.0102441147953727
39.0,-0.1858546540337723,75.05431401285688,0.09071651154449147
13.0,0.010498497494835501,66.84496966365288,0.11262417391231311
85.0,-0.024787249426374974,77.3189390694879,0.25219387802093696
1.0,-0.15625477270101928,63.91728396127839,0.0
15.0,-0.030002025804532845,60.15327615590623,0.0655790441149049
20.0,-0.11763300508081348,51.50054585772575,0.029722371341316285
25.0,-0.18581147910342258,65.72960013551727,0.030862801474304723
11.0,-0.1428093181006379,32.05185198595679,0.0
1.0,-0.011048786860661824,14.76318077612822,0.036681933363705864
61.0,-0.10231818792767233,35.15129334936107,0.06138009271474505
88.0,-0.06378449511563841,64.12994213037925,0.20676219750131636
11.0,-0.16586445518246687,17.43089228585216,0.0
26.0,-0.176834886615944,72.41879324243736,0.04589228547900578
46.0,-0.1401869402896394,47.58385684468463,0.06827551301837044
84.0,-0.08186558780394629,65.97270449884535,0.20106857619087093
63.0,0.011747792923432893,45.61492253216546,0.16140408860705388
69.0,-0.00915209590517721,68.90867187604917,0.2081369290247344
52.0,-0.1599838971691147,79.6408423136465,0.1308307250141886
37.0,-0.18213209801210353,66.58699311308595,0.05428137504362114
18.0,-0.14362306364106606,71.40262856895447,0.04730335882744011
78.0,0.013082121176177658,67.60076954838314,0.22266503920649852
73.0,-0.07103812663195735,41.51379406371892,0.10912101934292491
2.0,0.001725645327303127,34.77946620423015,0.024744161567929027
65.0,-0.10760444976595215,49.563141490067935,0.11311646993977424
7.0,-0.052389226343839856,24.366518220205545,0.003340147635945862
67.0,-0.05131678927203401,40.86774919540726,0.10474543415767527
75.0,-0.043317976221361104,19.274337663434082,0.09179933874807573
11.0,-0.08246218134091587,31.008946284182805,0.0
39.0,-0.14019009968933127,59.32395615533572,0.06631808597002045
11.0,-0.09287878772650632,15.233832667491303,0.0
51.0,0.043689614111144914,74.45823021286607,0.20085134295149232
84.0,-0.1319719371598779,13.464731954185606,0.017220539767120617
7.0,-0.018792916787083946,27.74939695143384,0.029498302753168913
36.0,0.03618228833450049,77.07250845512152,0.18398790383694705
88.0,-0.058436081546803464,70.97643603189746,0.2192216298440441
27.0,-0.07766600387480338,16.768523818657243,0.02073753496218324
12.0,-0.16979055130943352,71.04838112991001,0.030684804797815202
44.0,-0.011683202612953664,69.30992817692541,0.16855505632503567
46.0,0.027872753513269177,43.66443940013157,0.1370888155007813
60.0,0.04517120384563972,70.84424512885592,0.22904584763700414
28.0,-0.14958562472806164,43.939182062179164,0.009055080712648675
86.0,0.030013853253655243,20.250014638073722,0.09169394447698218
47.0,-0.10743301140616801,25.751506344384236,0.03368124500911738
26.0,-0.04521187166589008,33.266101768656554,0.06885470977767848
87.0,-0.14408734094416656,33.830209030583795,0.07531040345147941
84.0,-0.13790255718549194,61.78437516626036,0.14600802039386793
45.0,-0.045260460435005034,25.040242015622226,0.07036793756403507
2.0,-0.07879177991045963,62.32986245406615,0.0
54.0,0.04109958292224694,48.67008110463394,0.16107869072826791
50.0,-0.1338840197987429,51.67966130608051,0.08171985738804668
13.0,0.019509165451530225,59.76418708144558,0.08087850169391676
57.0,-0.08488133220211891,65.22263532258623,0.17139599324159083
76.0,-0.16636148359240743,36.914033323999526,0.06255657157118338
9.0,-0.14021832106394091,57.80073530626833,0.0
65.0,-0.011075095597587181,13.141194182971505,0.06534092685020182
12.0,0.006658437191092215,63.94152470693752,0.08620196364022807
